trade_date,r2,alpha,nobs
2021-07-06,0.3166456226708164,-0.16896474468751374,874.0
2021-07-07,0.35360766056876003,-0.11576500281979603,872.0
2021-07-08,0.3403976048933235,-0.1373927082293257,873.0
2021-07-09,0.3673334883880859,-0.21802170655226807,874.0
2021-07-12,0.3066202299763119,-0.2110385027008565,875.0
2021-07-13,0.3137389987160609,-0.18265213667216978,877.0
2021-07-14,0.2806742160081658,-0.13246534185092593,875.0
2021-07-15,0.3344861375338891,-0.16717052521434392,876.0
2021-07-16,0.34296009119167836,-0.202311854975568,876.0
2021-07-19,0.3564872942652043,-0.22574332682650328,875.0
2021-07-20,0.37420064999694136,-0.23510075116002802,871.0
2021-07-21,0.3568446380061414,-0.2416656196086702,869.0
2021-07-22,0.33237552169720963,-0.16952454896684804,870.0
2021-07-23,0.29739432911318464,-0.15324601135870042,866.0
2021-07-26,0.3059325934764272,-0.11817518518938143,871.0
2021-07-27,0.3128083924517887,-0.09341848901691266,867.0
2021-07-28,0.34746008050293276,-0.09611649325300431,869.0
2021-07-29,0.264764300637232,-0.16441120717553062,870.0
2021-07-30,0.280282712805789,-0.12275106422666279,874.0
2021-08-02,0.2314213142381717,-0.03438513256317272,874.0
2021-08-03,0.29558075266931694,-0.058720001996378376,873.0
2021-08-04,0.29642475285844627,-0.1413373899849563,872.0
2021-08-05,0.31228662363321136,-0.170015899671843,870.0
2021-08-06,0.2789763490321221,-0.15564083535973067,870.0
2021-08-09,0.28411628542099376,-0.11698810167844598,873.0
2021-08-10,0.27584467870757934,-0.0552161273867283,872.0
2021-08-11,0.27092383931137287,-0.09894575419836898,875.0
2021-08-12,0.30440238044080825,-0.13986225682011136,871.0
2021-08-13,0.32434955551793165,-0.113962846190444,871.0
2021-08-16,0.32257067431617403,-0.055898196608040907,868.0
2021-08-17,0.333411502260348,-0.014191797393266852,865.0
2021-08-18,0.31826925192304645,0.013477386311768877,868.0
2021-08-19,0.3057761359784623,0.08128447448429038,864.0
2021-08-20,0.2726001931261457,0.06884520590120607,868.0
2021-08-23,0.2242942119333342,0.11132156803679277,867.0
2021-08-24,0.20102321287958014,0.11528620495236715,866.0
2021-08-25,0.21603095964442187,0.09363170641571691,869.0
2021-08-26,0.23462465108733344,0.062026989026661664,874.0
2021-08-27,0.26459933598994123,0.008313529852807604,873.0
2021-08-30,0.2484035271092352,0.011727337540013068,871.0
2021-08-31,0.23681852281610083,0.002165030470068476,872.0
2021-09-01,0.20541562356982124,0.07916463812385122,871.0
2021-09-02,0.2443880878376281,-0.017461744668717073,874.0
2021-09-03,0.27530942571138495,0.021487394056012916,875.0
2021-09-06,0.30762408480616066,-0.09119342945295403,876.0
2021-09-07,0.2507828989322214,-0.10041777021009027,875.0
2021-09-08,0.24383445936223047,-0.08458063056414729,877.0
2021-09-09,0.27207483502802166,-0.057520050301266085,878.0
2021-09-10,0.26424294855681885,-0.059865113694908476,877.0
2021-09-13,0.2644784487805977,-0.032524519988860905,876.0
2021-09-14,0.2622856569799833,-0.023051507628060398,878.0
2021-09-15,0.23977065335031122,-0.008064287796381646,873.0
2021-09-16,0.22380289093604266,-0.06582702687953074,875.0
2021-09-17,0.21878759554325755,-0.014194187773125045,873.0
2021-09-22,0.2545292026996627,0.010367906327263234,873.0
2021-09-23,0.23748712945464234,0.10338122393614022,875.0
2021-09-24,0.18988356538481266,0.12492432123983506,874.0
2021-09-27,0.1386851341961579,0.1387762969788724,878.0
2021-09-28,0.18439120245737084,0.15348680977730034,877.0
2021-09-29,0.2206393884548724,0.1975692353954486,878.0
2021-09-30,0.19745888188018867,0.32888497417762613,879.0
2021-10-08,0.1362277808495327,0.3531296351998279,882.0
2021-10-11,0.149605589091111,0.30889344632541166,884.0
2021-10-12,0.16166329774647015,0.2297729458806155,883.0
2021-10-13,0.1837981244623892,0.13689739377418272,884.0
2021-10-14,0.22939742490317572,0.16919960236851272,884.0
2021-10-15,0.23077020152244077,0.0907439239353026,884.0
2021-10-18,0.25562006473242993,0.05952072908233671,885.0
2021-10-19,0.2216648874245405,-0.03445423988281521,885.0
2021-10-20,0.24750340576892482,0.059614606356792,887.0
2021-10-21,0.2214333627772198,0.07544426616588751,888.0
2021-10-22,0.2238842465226668,0.13430741149629352,888.0
2021-10-25,0.23319200245715643,0.07610401008118131,886.0
2021-10-26,0.25022703609739516,0.16031898505542314,885.0
2021-10-27,0.2500939253310247,0.24895795412847238,885.0
2021-10-28,0.23536209505487404,0.30379209893590514,885.0
2021-10-29,0.2197577250175352,0.2664366446152121,885.0
2021-11-01,0.20965707267264666,0.143691943217067,886.0
2021-11-02,0.2070676363717341,0.20366228383389115,887.0
2021-11-03,0.21557612448426788,0.11912644532484463,887.0
2021-11-04,0.20183530872071598,0.2557298440939587,887.0
2021-11-05,0.20255977283062399,0.19549521589071187,888.0
2021-11-08,0.25081583105206695,0.18060166884666273,888.0
2021-11-09,0.2566491244400273,0.1280335893572093,889.0
2021-11-10,0.28926220430675087,0.20051682790204498,889.0
2021-11-11,0.268711946680556,0.17723924765326232,889.0
2021-11-12,0.28369289498249484,0.22796995023214445,888.0
2021-11-15,0.26529223717165107,0.14155477286146081,889.0
2021-11-16,0.31164788472157645,0.11171107763109284,889.0
2021-11-17,0.2609098736885813,0.17794281477726145,889.0
2021-11-18,0.25256741628450785,0.12662751349188006,889.0
2021-11-19,0.2086413839400647,0.13001999163125227,889.0
2021-11-22,0.229896543435121,0.1336567731482453,889.0
2021-11-23,0.2101244429389698,0.14578883608931612,889.0
2021-11-24,0.22749083295333683,0.12057556229842686,889.0
2021-11-25,0.24936646345651237,0.17899136115651845,889.0
2021-11-26,0.25330504945256815,0.1144572239450645,889.0
2021-11-29,0.3047771879173983,0.06895193732813672,889.0
2021-11-30,0.2642082433048907,0.04379123534031234,889.0
2021-12-01,0.26120659265163204,-0.04899543212089005,889.0
2021-12-02,0.20519952673627206,-0.11164154258480545,890.0
2021-12-03,0.25216776419806997,-0.18333505333374056,888.0
2021-12-06,0.25404610471000855,-0.17310851676403038,889.0
2021-12-07,0.23089151934103858,-0.10361209394264682,889.0
2021-12-08,0.219779908150479,-0.05628062829574968,889.0
2021-12-09,0.21978957423598988,-0.019324483992428476,890.0
2021-12-10,0.25747599548974753,-0.05506388613725572,890.0
2021-12-13,0.22523996791113865,-0.1166594305916315,890.0
2021-12-14,0.229102070444978,-0.13801532642715675,890.0
2021-12-15,0.21966974653629712,-0.11696069196317897,890.0
2021-12-16,0.2205660430098466,-0.14590778747687738,890.0
2021-12-17,0.27360906664412965,-0.12335148545274524,890.0
2021-12-20,0.2856207004942778,-0.08597371076068783,890.0
2021-12-21,0.2734756869576028,-0.05721280935404238,889.0
2021-12-22,0.24149931252712797,-0.02910087201760704,889.0
2021-12-23,0.21940299841549638,0.07913477336918187,889.0
2021-12-24,0.21744783877076967,0.26433670375237134,889.0
2021-12-27,0.2630944289299787,0.23238077709543223,889.0
2021-12-28,0.24201367465244972,0.26432999814709895,888.0
2021-12-29,0.2805640466832344,0.13729837097406045,889.0
2021-12-30,0.24903598689505235,0.1801104488427304,888.0
2021-12-31,0.2400631875716781,0.15941242832398195,889.0
2022-01-04,0.22891237662555897,0.19071354688911443,889.0
2022-01-05,0.2415228725386407,0.18964772445577965,889.0
2022-01-06,0.30678773550238125,0.17047270438496168,891.0
2022-01-07,0.33433847494616786,0.16082062378852643,891.0
2022-01-10,0.36403866759620773,0.13689737282402178,891.0
2022-01-11,0.3301958602690035,0.20776456713212038,891.0
2022-01-12,0.29775381179088856,0.23828742503949207,894.0
2022-01-13,0.265896692288791,0.21777582142736984,894.0
2022-01-14,0.27739269380438314,0.21810619633501507,894.0
2022-01-17,0.2875239591411952,0.23656859402025793,894.0
2022-01-18,0.3008103870240032,0.2301497119158047,894.0
2022-01-19,0.2928441802613482,0.3144529753384721,895.0
2022-01-20,0.29064568700727367,0.2740639154774812,895.0
2022-01-21,0.30004329397227003,0.300508052568748,895.0
2022-01-24,0.3103368056485515,0.2416353012748394,895.0
2022-01-25,0.3194239411494295,0.261916696280529,894.0
2022-01-26,0.30431922620617424,0.299577920453062,894.0
2022-01-27,0.29024328867521165,0.38376022766692913,894.0
2022-01-28,0.25682874336466555,0.4169200766624219,894.0
2022-02-07,0.2951687235291499,0.4418155002021209,895.0
2022-02-08,0.2957147742531244,0.3912013171856616,896.0
2022-02-09,0.30437190862477437,0.32471319544661814,895.0
2022-02-10,0.33494589498031313,0.20882798012491396,895.0
2022-02-11,0.36198250171914437,0.19159878602002753,895.0
2022-02-14,0.39569763968587834,0.12022413531322759,896.0
2022-02-15,0.3784744835098619,0.1414859546924515,895.0
2022-02-16,0.3278458425083016,0.1427446328627686,894.0
2022-02-17,0.32957427616313073,0.21665446946586525,894.0
2022-02-18,0.35223292316642274,0.26060472465722795,895.0
2022-02-21,0.37388539379682517,0.2835971309697178,895.0
2022-02-22,0.372068255065089,0.33455303421690596,895.0
2022-02-23,0.3376910293377198,0.22135511908519404,895.0
2022-02-24,0.3921867221750862,0.2717634400246564,895.0
2022-02-25,0.34097352581003704,0.35921804320752704,895.0
2022-02-28,0.3763913428900074,0.36949184800226803,895.0
2022-03-01,0.32900826814449713,0.27061440309682677,896.0
2022-03-02,0.3725279097439431,0.24363191022763012,897.0
2022-03-03,0.3694194364294221,0.252157629102913,897.0
2022-03-04,0.4108327492133662,0.2940438250164921,897.0
2022-03-07,0.427882590554182,0.33319314053905746,897.0
2022-03-08,0.4182841270777844,0.3631158546194795,896.0
2022-03-09,0.37921536811367296,0.37611642980923704,896.0
2022-03-10,0.3720070051084078,0.3636976475361403,896.0
2022-03-11,0.40334034017446085,0.3189573150473188,896.0
2022-03-14,0.4420358106069312,0.27771902336881815,896.0
2022-03-15,0.4859823736504729,0.20214856961377023,897.0
2022-03-16,0.4251662441616596,0.26339448738691673,897.0
2022-03-17,0.4144482775358178,0.2767154121524339,896.0
2022-03-18,0.40175586521467166,0.29777347255607256,896.0
2022-03-21,0.4191016080870812,0.2566184661482071,897.0
2022-03-22,0.4002968455853645,0.1982077854870841,897.0
2022-03-23,0.39100424651294896,0.2618161046076267,897.0
2022-03-24,0.3867040994199288,0.28347281803381674,898.0
2022-03-25,0.367395272056775,0.30740135087881076,899.0
2022-03-28,0.3800321227592298,0.3138705785866762,898.0
2022-03-29,0.37563813051729067,0.3039274436104373,900.0
2022-03-30,0.398107044072593,0.34954436410488404,900.0
2022-03-31,0.383652165935393,0.3777073292204033,901.0
2022-04-01,0.39614413094801115,0.4016971872692048,901.0
2022-04-06,0.40482116869672136,0.33911832889195176,901.0
2022-04-07,0.41888805189308664,0.31315216422923364,899.0
2022-04-08,0.40070868085056754,0.3366845797258882,899.0
2022-04-11,0.41114057082611866,0.37700019094395903,900.0
2022-04-12,0.41879095769867203,0.47440588115915194,899.0
2022-04-13,0.4404821934324372,0.423717343166154,898.0
2022-04-14,0.38905415611048566,0.5072691795880557,899.0
2022-04-15,0.3994237037555438,0.5899470450800146,899.0
2022-04-18,0.4211389009896793,0.5883118473252226,898.0
2022-04-19,0.4071551989497647,0.5371308193778084,897.0
2022-04-20,0.37572693803627455,0.5133748937885595,897.0
2022-04-21,0.35342384323327924,0.43693636770490574,897.0
2022-04-22,0.3738413208146949,0.3563928662299416,897.0
2022-04-25,0.46146201285967714,0.3698241874360592,896.0
2022-04-26,0.43287764980918064,0.35068051282509144,895.0
2022-04-27,0.4383885534617774,0.45774696153449435,891.0
2022-04-28,0.4098006306929406,0.37730235024563064,889.0
2022-04-29,0.40228693875868915,0.347412638370106,888.0
2022-05-05,0.32807938726740915,0.31549692382347855,885.0
2022-05-06,0.3835986952467657,0.3100579181749898,880.0
2022-05-09,0.39093310479470456,0.30120729038779864,882.0
2022-05-10,0.45800047587552495,0.30546337859015166,882.0
2022-05-11,0.4029559236409095,0.2007836621244947,882.0
2022-05-12,0.43979206209306176,0.1480844006200194,883.0
2022-05-13,0.389747130396669,0.15364692793033036,881.0
2022-05-16,0.3593966033700814,0.1992054281689702,882.0
2022-05-17,0.33406454372277383,0.10344890203643221,881.0
2022-05-18,0.3456031391705383,0.11363080058778155,881.0
2022-05-19,0.4158594188957433,0.040836430680071326,884.0
2022-05-20,0.4235095141197438,0.03780358470333302,888.0
2022-05-23,0.41630151597925935,0.08155006422184742,886.0
2022-05-24,0.3951642739118155,0.11288680765392606,888.0
2022-05-25,0.41299492445410735,0.12474263991154506,890.0
2022-05-26,0.4128398883700637,0.07757512109330121,885.0
2022-05-27,0.36771830530554295,0.07313293231947571,886.0
2022-05-30,0.3678836460917766,0.11451155739384203,886.0
2022-05-31,0.3442051214984424,0.06975003249162827,884.0
2022-06-01,0.36586315480300224,0.010851089870664778,882.0
2022-06-02,0.380042467017495,-0.022883671172911072,886.0
2022-06-06,0.3904280265355762,-0.05639467089594764,885.0
2022-06-07,0.3801518983504266,-0.023043048058195622,886.0
2022-06-08,0.3711805178863088,0.01750079738109804,886.0
2022-06-09,0.3891050117581786,0.06365944936107845,886.0
2022-06-10,0.40014261346907753,0.035491098667724943,886.0
2022-06-13,0.40879334341146534,0.08263075053941114,883.0
2022-06-14,0.4208139127923466,0.13504425394820416,880.0
2022-06-15,0.40731549074876505,0.17191981833309414,881.0
2022-06-16,0.3867810220047304,0.1822430751933692,881.0
2022-06-17,0.3624670225169978,0.14212236752095803,882.0
2022-06-20,0.3374279105374577,0.16461533561640967,882.0
2022-06-21,0.3474204990506915,0.20268454253417517,882.0
2022-06-22,0.34587751388279886,0.21669403758779382,880.0
2022-06-23,0.3309834501439761,0.22400985909310248,882.0
2022-06-24,0.33149688016835643,0.20088188375120075,879.0
2022-06-27,0.34024422464611903,0.19045185748891322,879.0
2022-06-28,0.3350279166257628,0.11454235945272316,880.0
2022-06-29,0.35604267310190896,0.09006699269107397,879.0
2022-06-30,0.3687871555838035,0.08391023982433585,876.0
2022-07-01,0.39152744902674474,0.16427479054917507,873.0
2022-07-04,0.3725773359217581,0.16284443391871986,878.0
2022-07-05,0.3495548886004408,0.21658756323243797,875.0
2022-07-06,0.3629579859906302,0.25105618707105426,877.0
2022-07-07,0.347410558451012,0.30884619388277323,878.0
2022-07-08,0.3526143962358097,0.3777140342500596,879.0
2022-07-11,0.3748136362498171,0.41576395573933583,878.0
2022-07-12,0.3843912524412251,0.4045652106526801,879.0
2022-07-13,0.3868338708679956,0.4065154049697499,878.0
2022-07-14,0.3593090814206109,0.4092904895447664,877.0
2022-07-15,0.39649489458878795,0.4817338542528059,877.0
2022-07-18,0.37240189137670354,0.4418737556813517,876.0
2022-07-19,0.3630657664205983,0.44777210319290317,878.0
2022-07-20,0.3367771790270526,0.3628651595567647,880.0
2022-07-21,0.35689947280511913,0.3936311826352331,880.0
2022-07-22,0.35394487465317415,0.33239743311674935,881.0
2022-07-25,0.35492697068132817,0.364073325850412,881.0
2022-07-26,0.3676182123949515,0.36846221165085724,879.0
2022-07-27,0.34538598741318915,0.37514737466495923,881.0
2022-07-28,0.35111272907785973,0.36368540325254445,881.0
2022-07-29,0.36169747250810713,0.33002414315979217,880.0
2022-08-01,0.35959798095881945,0.2502257953221779,878.0
2022-08-02,0.38614047390780426,0.22124316146628265,879.0
2022-08-03,0.380223507422745,0.24199527608741994,879.0
2022-08-04,0.3669327613485498,0.21230734538491625,880.0
2022-08-05,0.3110587689764238,0.25183093383861455,880.0
2022-08-08,0.31164836791144346,0.1972668853983597,878.0
2022-08-09,0.3364550469288152,0.16332195796124693,882.0
2022-08-10,0.3580153256696329,0.11996853754133421,886.0
2022-08-11,0.33461746841128936,0.12275910510975911,888.0
2022-08-12,0.3351368675936628,0.18841311635028976,888.0
2022-08-15,0.35572049383405724,0.1669386159429886,889.0
2022-08-16,0.37831114097613805,0.13351306041347535,888.0
2022-08-17,0.38315084299092017,0.21872537396467537,888.0
2022-08-18,0.3757193682903416,0.13001057166631497,889.0
2022-08-19,0.3541367929854419,0.11337115615187186,891.0
2022-08-22,0.3637980430194603,0.13162317234376367,891.0
2022-08-23,0.3408600903510065,0.13197907842085024,891.0
2022-08-24,0.36119201926527345,0.2070438382992503,890.0
2022-08-25,0.3386765843590117,0.26754026703249856,890.0
2022-08-26,0.34659219161135835,0.3289604779837048,887.0
2022-08-29,0.3698594423647845,0.29257010631783503,883.0
2022-08-30,0.3658747939774959,0.26453442294797397,877.0
2022-08-31,0.34256850503277103,0.22006084279000102,887.0
2022-09-01,0.3056758914368034,0.22376022815869145,883.0
2022-09-02,0.31067865115150917,0.26272336437430843,891.0
2022-09-05,0.3053049828491633,0.2997254249507477,891.0
2022-09-06,0.3095695945434419,0.27496944952995334,890.0
2022-09-07,0.3171877428415607,0.26220599977924414,890.0
2022-09-08,0.3378208474612072,0.24555285488428538,891.0
2022-09-09,0.33034899796783246,0.27100501786595405,890.0
2022-09-13,0.32708479948089275,0.27393545509990613,890.0
2022-09-14,0.347835425391144,0.26723901412787093,891.0
2022-09-15,0.3519581047042768,0.23113041996313752,892.0
2022-09-16,0.3647534392171725,0.29847242599973134,892.0
2022-09-19,0.36928921357909283,0.3357154134634041,893.0
2022-09-20,0.375905100235424,0.46890916662332344,890.0
2022-09-21,0.3804229755068914,0.47687700145099426,891.0
2022-09-22,0.3721407208932248,0.46589278449091204,893.0
2022-09-23,0.3917674292106389,0.36843217608651657,890.0
2022-09-26,0.40040095123612773,0.31215737119426407,888.0
2022-09-27,0.4027785778170303,0.22632940223668335,889.0
2022-09-28,0.43108729070424956,0.20062390991703416,889.0
2022-09-29,0.3940831526083708,0.1174746962419564,888.0
2022-09-30,0.4030535961271501,0.11106088286961825,889.0
2022-10-10,0.4095928033231928,0.027124466811073198,888.0
2022-10-11,0.41963223453899523,0.17496695975153437,887.0
2022-10-12,0.3812384770045635,0.2109860432108425,888.0
2022-10-13,0.3869498517943776,0.2895092703558937,887.0
2022-10-14,0.36049929098084554,0.2951803163792384,889.0
2022-10-17,0.3764010062220927,0.32426454698221063,891.0
2022-10-18,0.3540207059085021,0.2646883774106958,892.0
2022-10-19,0.3983940340998472,0.2134376767767614,892.0
2022-10-20,0.4089844487771479,0.270639935805556,892.0
2022-10-21,0.42013515738326734,0.28830459805664055,890.0
2022-10-24,0.38972086952195595,0.2874396899163083,892.0
2022-10-25,0.37524836588475063,0.2392919714311005,892.0
2022-10-26,0.38430958101972956,0.22572481530616373,890.0
2022-10-27,0.37490422148013103,0.21392725835508888,891.0
2022-10-28,0.40169758157869007,0.18279735170977343,891.0
2022-10-31,0.40857115823390655,0.14879837246988475,891.0
2022-11-01,0.43394679803686376,0.16706899262329092,889.0
2022-11-02,0.4211806985775919,0.17332880118527424,886.0
2022-11-03,0.43313173740027633,0.04892214064240505,885.0
2022-11-04,0.45571239245372075,0.13932565300796768,885.0
2022-11-07,0.44797389349230554,0.13902507471878894,887.0
2022-11-08,0.4324079240712839,0.10438799822317248,887.0
2022-11-09,0.43797285819120435,0.062054383899274076,887.0
2022-11-10,0.4443151692270213,0.041560395882548354,887.0
2022-11-11,0.39953640638859156,0.07896810671994232,887.0
2022-11-14,0.40761380446719275,0.032623918102143684,889.0
2022-11-15,0.41076253506739513,0.04409320306442718,889.0
2022-11-16,0.44071678320341745,0.07996779224868264,890.0
2022-11-17,0.4530591290920535,0.09217073412814049,890.0
2022-11-18,0.4612986447772789,0.0548259151775295,890.0
2022-11-21,0.4822133499655209,0.03255412838167537,890.0
2022-11-22,0.4388381627370057,0.05760608925370496,891.0
2022-11-23,0.4360561451650137,0.08514668298767272,890.0
2022-11-24,0.4234627402033573,0.09235977541837163,889.0
2022-11-25,0.41963980481794305,0.08769167899918127,889.0
2022-11-28,0.447633782669109,0.09704754773762275,890.0
2022-11-29,0.42612905562790193,0.1823079512087218,890.0
2022-11-30,0.4358234629245157,0.1728652093410107,889.0
2022-12-01,0.41818622900837865,0.24216593944423445,889.0
2022-12-02,0.4197335575775104,0.253010005599992,891.0
2022-12-05,0.43209088104653315,0.2529330711634774,890.0
2022-12-06,0.4296056371531197,0.1928393445326151,889.0
2022-12-07,0.42146169459423555,0.19059534735377698,886.0
2022-12-08,0.4467888521364505,0.07169774801083797,888.0
2022-12-09,0.4296024065218105,0.021915824674386717,886.0
2022-12-12,0.419167258112892,0.06997796417369084,887.0
2022-12-13,0.42753103604425247,0.02638542808497658,889.0
2022-12-14,0.42154504146713345,0.09518241766109269,889.0
2022-12-15,0.4229808581920902,0.13142670030132209,889.0
2022-12-16,0.4228063245133056,0.2163164558755088,890.0
2022-12-19,0.43612892293775785,0.19719041025289757,891.0
2022-12-20,0.43033536329442845,0.2636927406899269,890.0
2022-12-21,0.45730626301184374,0.20460684092366802,891.0
2022-12-22,0.4617516033215784,0.31979916636788236,891.0
2022-12-23,0.45880137705532553,0.2802506407164069,891.0
2022-12-26,0.4639987239642459,0.26158317098763967,889.0
2022-12-27,0.4666287838761738,0.2517155139390097,891.0
2022-12-28,0.46377382675008794,0.1809781175058704,890.0
2022-12-29,0.45279255245197336,0.19561731714843125,890.0
2022-12-30,0.44455964555206096,0.21321335092269672,890.0
2023-01-03,0.4180630808893461,0.20293065086866804,888.0
2023-01-04,0.39356655944659824,0.23386998843980605,889.0
2023-01-05,0.41177409620254546,0.21975241898489617,890.0
2023-01-06,0.418511537794624,0.2044451217165843,887.0
2023-01-09,0.4093808893593106,0.13906396835386073,888.0
2023-01-10,0.41084597901821607,0.14748021769604394,887.0
2023-01-11,0.4253049275996852,0.05281986357436878,887.0
2023-01-12,0.4176067268837923,0.034030552578490386,888.0
2023-01-13,0.38231730847924783,0.0492495176244181,888.0
2023-01-16,0.3717649048509354,0.07696732562664672,888.0
2023-01-17,0.34976454233608223,0.12992654721165867,890.0
2023-01-18,0.33969850134117174,0.12858856366126176,890.0
2023-01-19,0.3499977252830906,0.10846886964651836,890.0
2023-01-20,0.3553809360813611,0.10851151196719434,888.0
2023-01-30,0.34851666772302914,0.23233688884822276,888.0
2023-01-31,0.33456586193734295,0.1629005410929218,889.0
2023-02-01,0.31778888567276786,0.13888286063285837,888.0
2023-02-02,0.3363703515429347,0.11107002337538448,890.0
2023-02-03,0.34914528409689916,0.08988796414800783,890.0
2023-02-06,0.34562202117073393,0.08783645060474321,890.0
2023-02-07,0.3468622636139074,0.10358179988001742,890.0
2023-02-08,0.3485916227816972,0.015670155789966275,888.0
2023-02-09,0.3170267769401166,0.02179941433309059,889.0
2023-02-10,0.3260793646379633,0.020079681287696674,890.0
2023-02-13,0.31615421663796317,0.024866882576997647,889.0
2023-02-14,0.29237338682553926,-0.0277329116481379,889.0
2023-02-15,0.29902791526166006,-0.05727747958819592,887.0
2023-02-16,0.28965782704698273,-0.031519952970766194,890.0
2023-02-17,0.2866112224609324,0.029895618516744823,890.0
2023-02-20,0.29938388631841395,0.04369978631441274,890.0
2023-02-21,0.3131217981320006,0.0826868086923968,890.0
2023-02-22,0.3261237651756229,0.12325152125410598,890.0
2023-02-23,0.3165556733967748,0.1352684858684837,890.0
2023-02-24,0.30266541369219624,0.13728042938360252,890.0
2023-02-27,0.2885241004811615,0.13028472147154146,891.0
2023-02-28,0.2939214642478908,0.1535855435332512,891.0
2023-03-01,0.29520550397310086,0.1933019671065415,891.0
2023-03-02,0.2947587070163189,0.23324350648390907,891.0
2023-03-03,0.31586910853439587,0.21476898403873843,892.0
2023-03-06,0.30278815789223046,0.09627947235399936,892.0
2023-03-07,0.30229903128580915,0.07626736495146776,892.0
2023-03-08,0.3226678072481457,0.107441027784055,892.0
2023-03-09,0.30993971384730046,0.10999132632051249,892.0
2023-03-10,0.3046697501489698,0.12516952143692164,892.0
2023-03-13,0.29782371885385417,0.23440429520981315,892.0
2023-03-14,0.3006217450174363,0.27371023114485005,893.0
2023-03-15,0.2806784536739081,0.34417637971881465,893.0
2023-03-16,0.2979333805297738,0.24563424649398297,893.0
2023-03-17,0.29791631283954423,0.2893260287957362,893.0
2023-03-20,0.3053297946779171,0.269382663360475,893.0
2023-03-21,0.2958761488470002,0.25355394257472547,893.0
2023-03-22,0.28136471695935983,0.25266808096783794,893.0
2023-03-23,0.2886299990938097,0.22975133058230407,892.0
2023-03-24,0.31606672317143125,0.20101489378655069,892.0
2023-03-27,0.32229666815065683,0.16723980657338164,892.0
2023-03-28,0.30786423458768875,0.15985593217359925,892.0
2023-03-29,0.3161659507654181,0.15803119317824438,892.0
2023-03-30,0.34552070921655453,0.20403208750796253,892.0
2023-03-31,0.3425127512187296,0.19936739139823603,892.0
2023-04-03,0.35449344114831083,0.1894530089916084,892.0
2023-04-04,0.3579778558387797,0.17087370152298792,891.0
2023-04-06,0.3856002936987939,0.21730639978819039,891.0
2023-04-07,0.3944608365219696,0.21941640092021047,891.0
2023-04-10,0.4117899937290773,0.2132950276933466,891.0
2023-04-11,0.4024847497943683,0.21037951068473512,891.0
2023-04-12,0.3681651211400272,0.15120913770086433,892.0
2023-04-13,0.3862377181053416,0.1954132992323728,892.0
2023-04-14,0.38016179028998554,0.16367168858113357,892.0
2023-04-17,0.3852318042516719,0.09341521450016248,892.0
2023-04-18,0.37764907699815287,0.05314703956442715,892.0
2023-04-19,0.3772321316057856,0.017348379704442755,892.0
2023-04-20,0.3605907385344065,0.017071487384068152,892.0
2023-04-21,0.3685865351107468,0.052999686265650985,892.0
2023-04-24,0.3750592843433408,0.0944541406408928,893.0
2023-04-25,0.36687662373727714,0.11326206580398925,893.0
2023-04-26,0.3526866980412797,0.14269123584028015,894.0
2023-04-27,0.33291801797889786,0.20283020946551616,893.0
2023-04-28,0.2953490645189243,0.23259724796302172,894.0
2023-05-04,0.27913586415224856,0.24576334024905963,893.0
2023-05-05,0.2748176450680089,0.19051292248941304,885.0
2023-05-08,0.27330213145739546,0.25315271537015993,886.0
2023-05-09,0.27554652145710423,0.2270949818119319,886.0
2023-05-10,0.2703327121744544,0.29349478347005536,885.0
2023-05-11,0.28806497227907013,0.24726993216246285,885.0
2023-05-12,0.3215279391529047,0.2535763631185143,886.0
2023-05-15,0.33027478913829766,0.2030471255629365,886.0
2023-05-16,0.31270722894784864,0.17880636582834025,886.0
2023-05-17,0.3043368160030292,0.22659254009572835,886.0
2023-05-18,0.3162822333845666,0.21918321781248157,889.0
2023-05-19,0.323485273183292,0.15529020492944712,890.0
2023-05-22,0.33397771141139565,0.07228910158348839,890.0
2023-05-23,0.3351138938827739,-0.03978502652905556,890.0
2023-05-24,0.34574079255085133,-0.15383848983651377,891.0
2023-05-25,0.3446122484268962,-0.17961551685688512,892.0
2023-05-26,0.34851098430416694,-0.19121940750741262,893.0
2023-05-29,0.3336909923979562,-0.12167885134416408,893.0
2023-05-30,0.3289778569572712,-0.2172780922527321,894.0
2023-05-31,0.3283071555243233,-0.09662582589916123,894.0
2023-06-01,0.34174636097202504,-0.1566026477593181,894.0
2023-06-02,0.33048893995054607,-0.09501748405273895,894.0
2023-06-05,0.33695540600406904,-0.09449441575678469,895.0
2023-06-06,0.33113888829485916,-0.10014960386062835,895.0
2023-06-07,0.3463021781380301,-0.07999994334424067,896.0
2023-06-08,0.35925289689786144,-0.07053020186602267,896.0
2023-06-09,0.3700904751206112,0.0347561807564309,897.0
2023-06-12,0.3627366597682614,0.08567888533835498,898.0
2023-06-13,0.35946843791413907,0.028854448974673777,898.0
2023-06-14,0.36138716431573437,0.017114737627104377,898.0
2023-06-15,0.3551354328823484,0.07307951099004563,899.0
2023-06-16,0.34372692405194993,0.045118385535122055,899.0
2023-06-19,0.337119459389435,0.02718174660847898,899.0
2023-06-20,0.3484807386803944,-0.016573952579686607,898.0
2023-06-21,0.3570825440061428,-0.024702883653065093,899.0
2023-06-26,0.3962114997347196,-0.05764310429301139,899.0
2023-06-27,0.38726591333078697,0.04031807666358009,899.0
2023-06-28,0.3745071273601761,0.02963074454283343,900.0
